,code,update_time,last_price,prev_close_price,suspension,circular_market_val,total_market_val,wrt_maturity_date,wrt_end_trade,wrt_code,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,lot_size,net_profit,earning_per_share,outstanding_shares,net_asset_per_share,pe_ratio,pb_ratio,price_spread,name
1086,SH.603519,2018-06-05 14:02:11,17.38,17.65,False,2755224912.8799996,2755224912.8799996,,,,,,,,,,,100,79264238.0,0.5,158528476,0.240032704,34.76,3.832,0.01,立霸股份
1087,SH.603012,2018-06-05 14:01:59,7.23,7.18,False,4602328800.0,4602328800.0,,,,,,,,,,,100,149591600.0,0.235,636560000,-0.238967296,30.765,1.782,0.01,创力集团
1088,SH.603030,2018-06-05 14:02:02,7.44,7.38,False,3958699997.52,4005728237.52,,,,,,,,,,,100,185211090.552,0.344,532083333,-1.266967296,21.627,2.457,0.01,全筑股份
1089,SH.603158,2018-06-05 14:02:08,17.66,17.53,False,3802946784.0,3860476000.0,,,,,,,,,,,100,123946200.0,0.567,215342400,0.386032704,31.146,3.772,0.01,腾龙股份
1092,SH.603020,2018-06-05 14:02:20,11.78,11.79,False,3769600000.0,3769600000.0,,,,,,,,,,,100,134080000.0,0.419,320000000,1.715032704,28.114,1.96,0.01,爱普股份
1094,SH.603199,2018-06-05 14:02:20,28.43,28.51,False,3146632400.0,3146632400.0,,,,,,,,,,,100,76037160.0,0.687,110680000,0.940065408,41.382,2.983,0.01,九华旅游
1095,SH.603869,2018-06-05 14:02:20,19.71,19.39,False,5284357670.52,6874971542.280001,,,,,,,,,,,100,258465444.588,0.741,268105412,1.911065408,26.599,1.876,0.01,北部湾旅
1096,SH.603025,2018-06-05 14:02:17,21.38,20.96,False,13379604000.0,13593119581.859999,,,,,,,,,,,100,437421247.536,0.688,625800000,-1.143967296,31.075,6.785,0.01,大豪科技
1097,SH.603808,2018-06-05 14:02:20,25.38,24.84,False,8371668251.7,8560723871.7,,,,,,,,,,,100,322460678.54,0.956,329852965,2.114032704,26.548,3.96,0.01,歌力思
1103,SH.603318,2018-06-05 14:02:14,13.6,12.69,False,4912320000.0,5484910967.2,,,,,,,,,,,100,61705248.381,0.153,361200000,-1.736967296,88.888,5.316,0.01,派思股份
1104,SH.603567,2018-06-05 14:02:17,14.94,14.8,False,12686450400.0,12686450400.0,,,,,,,,,,,100,560445600.0,0.66,849160000,1.389032704,22.636,2.628,0.01,珍宝岛
1107,SH.603355,2018-06-05 14:02:20,33.12,33.17,False,13281119999.999998,13281119999.999998,,,,,,,,,,,100,292329000.0,0.729,401000000,-0.333934592,45.432,4.011,0.01,莱克电气
1108,SH.603599,2018-06-05 14:02:17,15.86,15.5,False,2164572800.0,7369811081.099999,,,,,,,,,,,100,377784136.755,0.813,136480000,0.555065408,19.507,1.734,0.01,广信股份
1110,SH.603718,2018-06-05 14:02:20,14.67,14.45,False,9447480000.0,9447480000.0,,,,,,,,,,,100,109480000.0,0.17,644000000,1.693,86.294,8.665,0.01,海利生物
1111,SH.603989,2018-06-05 14:02:20,35.18,34.22,False,10554000000.0,10554000000.0,,,,,,,,,,,100,266700000.0,0.889,300000000,-1.749934592,39.572,5.143,0.01,艾华集团
1112,SH.603022,2018-06-05 14:02:11,10.28,10.24,False,2055999999.9999998,2055999999.9999998,,,,,,,,,,,100,26400000.0,0.132,200000000,-1.290967296,77.878,3.422,0.01,新通联
1113,SH.603311,2018-06-05 14:02:20,13.2,13.09,False,2772000000.0,2772000000.0,,,,,,,,,,,100,78120000.0,0.372,210000000,-0.773967296,35.483,3.748,0.01,金海环境
1114,SH.603566,2018-06-05 14:02:20,20.77,20.69,False,6677471920.0,6724079800.0,,,,,,,,,,,100,119460060.0,0.369,321496000,0.673032704,56.287,4.18,0.01,XD普莱柯
1115,SH.603968,2018-06-05 14:02:17,20.92,20.91,False,4277721600.0000005,4277721600.0000005,,,,,,,,,,,100,161743680.0,0.791,204480000,-1.837934592,26.447,3.098,0.01,醋化股份
1116,SH.603023,2018-06-05 14:02:17,6.75,6.58,False,2430000000.0,2430000000.0,,,,,,,,,,,100,73440000.0,0.204,360000000,1.608,33.088,4.197,0.01,威帝股份
1118,SH.603598,2018-06-05 14:02:20,13.58,13.41,False,3621514400.0,3681714540.0,,,,,,,,,,,100,68320476.0,0.252,266680000,-1.791967296,53.888,5.425,0.01,引力传媒
1120,SH.603198,2018-06-05 14:02:20,20.9,19.2,False,16719999999.999998,16719999999.999998,,,,,,,,,,,100,702400000.0,0.878,800000000,1.259032704,23.804,3.763,0.01,迎驾贡酒
1121,SH.603568,2018-06-05 14:02:20,23.92,22.83,False,16328700960.000002,16451219200.000002,,,,,,,,,,,100,563963200.0,0.82,682638000,-0.679967296,29.17,6.616,0.01,伟明环保
1122,SH.603669,2018-06-05 14:02:14,13.83,13.67,False,5034120000.0,5034120000.0,,,,,,,,,,,100,165256000.0,0.454,364000000,-0.635967296,30.462,3.779,0.01,灵康药业
1123,SH.603918,2018-06-05 14:02:20,19.15,19.37,False,3380472899.9999995,3403912499.9999995,,,,,,,,,,,100,38927250.0,0.219,176526000,-1.391967296,87.442,6.596,0.01,金桥信息
1124,SH.603026,2018-06-05 14:02:20,21.45,20.5,False,4347486000.0,4347486000.0,,,,,,,,,,,100,208760400.0,1.03,202680000,-0.538934592,20.825,2.664,0.01,石大胜华
1125,SH.603300,2018-06-05 14:02:08,6.61,6.59,False,2679297400.0,3004551360.28,,,,,,,,,,,100,25454595.488,0.056,405340000,-0.951967296,118.035,1.977,0.01,华铁科技
1126,SH.603901,2018-06-05 14:02:20,8.45,8.37,False,1301300000.0,3379999999.9999995,,,,,,,,,,,100,62800000.0,0.157,154000000,-1.899967296,53.821,3.528,0.01,永创智能
1129,SH.603066,2018-06-05 14:02:20,11.07,10.99,False,1522987353.0,3346922364.39,,,,,,,,,,,100,83446302.852,0.276,137577900,-1.373967296,40.108,3.789,0.01,音飞储存
1131,SH.601368,2018-06-05 14:01:47,7.82,7.76,False,2300665309.5,5754041222.360001,,,,,,,,,,,100,353925041.938,0.481,294202725,-0.027967296,16.257,1.832,0.01,绿城水务
1133,SH.603116,2018-06-05 14:02:20,15.15,15.03,False,2737691506.5,6320580000.0,,,,,,,,,,,100,385075600.0,0.923,180705710,-0.018934592,16.413,1.767,0.01,红蜻蜓
1134,SH.603117,2018-06-05 14:02:20,8.29,8.08,False,2335656358.99,3832640526.2799997,,,,,,,,,,,100,114193270.204,0.247,281743831,0.709032704,33.562,1.656,0.01,万林股份
1136,SH.603085,2018-06-05 14:02:20,27.29,26.77,False,2154598388.02,6108470412.94,,,,,,,,,,,100,74313381.352,0.332,78951938,0.142032704,82.198,6.15,0.01,天成自控
1137,SH.603223,2018-06-05 14:02:17,19.94,19.71,False,1575260179.46,2871360000.0,,,,,,,,,,,100,67680000.0,0.47,79000009,-1.015934592,42.425,2.632,0.01,恒通股份
1138,SH.603979,2018-06-05 14:02:17,10.13,10.06,False,2463213839.0,5926050000.0,,,,,,,,,,,100,227565000.0,0.389,243160300,-1.953934592,26.041,1.526,0.01,金诚信
1147,SH.601858,2018-06-05 14:02:20,10.85,10.65,False,1415925000.0,8576925000.0,,,,,,,,,,,100,350982000.0,0.444,130500000,-0.186967296,24.436,2.641,0.01,中国科传
1150,SH.603038,2018-06-05 14:02:20,25.28,24.58,False,944966400.0,2376678976.0,,,,,,,,,,,100,91757859.2,0.976,37380000,1.503065408,25.901,2.504,0.01,华立股份
1151,SH.603638,2018-06-05 14:02:17,43.09,41.3,False,2474228230.9,7583840000.000001,,,,,,,,,,,100,160160000.0,0.91,57420010,0.778032704,47.351,8.493,0.01,艾迪精密
1152,SH.603966,2018-06-05 14:02:20,14.88,14.58,False,1064367590.4000001,2415648960.0,,,,,,,,,,,100,64125090.0,0.395,71530080,0.853032704,37.67,2.89,0.01,法兰泰克
1153,SH.603358,2018-06-05 14:02:14,35.21,34.92,False,2473710239.0,5633600000.0,,,,,,,,,,,100,230080000.0,1.438,70255900,-0.842869184,24.485,2.155,0.01,华达科技
1154,SH.603089,2018-06-05 14:02:14,24.48,24.49,False,770015462.4,2611281600.0,,,,,,,,,,,100,50988260.0,0.478,31454880,-1.907934592,51.213,3.663,0.01,正裕工业
1155,SH.603360,2018-06-05 14:02:20,21.77,21.42,False,1219265118.82,2902811800.0,,,,,,,,,,,100,100138340.0,0.751,56006666,1.066032704,28.988,4.06,0.01,百傲化学
1156,SH.603881,2018-06-05 14:02:20,40.86,40.02,False,5223728639.88,8604564716.88,,,,,,,,,,,100,124667212.736,0.592,127844558,0.116032704,69.02,9.263,0.01,数据港
1157,SH.603177,2018-06-05 14:02:20,16.01,15.85,False,988617500.0000001,3234020000.0000005,,,,,,,,,,,100,38178000.0,0.189,61750000,-1.677967296,84.708,6.117,0.01,德创环保
1158,SH.603429,2018-06-05 14:02:11,29.3,28.11,False,1394680000.0,5578720000.0,,,,,,,,,,,100,109670400.0,0.576,47600000,-0.159967296,50.868,7.085,0.01,DR集友股
1159,SH.600939,2018-06-05 14:02:20,5.88,5.81,False,2408304433.92,10669260000.0,,,,,,,,,,,100,381045000.0,0.21,409575584,-0.882967296,28.0,1.723,0.01,重庆建工
1160,SH.603637,2018-06-05 14:02:20,14.93,14.61,False,645333528.71,2581331322.93,,,,,,,,,,,100,48410768.28,0.28,43223947,-0.108967296,53.321,3.566,0.01,镇海股份
1161,SH.603626,2018-06-05 14:02:20,17.68,16.07,False,2795327021.7599998,7348294553.599999,,,,,,,,,,,100,253948414.72,0.611,158106732,0.059032704,28.936,4.06,0.01,科森科技
1162,SH.603208,2018-06-05 14:01:50,33.08,32.98,False,1019395297.88,2673395297.8799996,,,,,,,,,,,100,127608560.319,1.579,30816061,-0.455901888,20.949,2.661,0.01,江山欧派
1163,SH.603677,2018-06-05 14:02:08,19.56,19.58,False,1083004339.2,3838617921.6,,,,,,,,,,,100,100282911.96,0.511,55368320,0.345032704,38.277,4.215,0.01,奇精机械
1164,SH.603839,2018-06-05 14:02:20,19.88,19.21,False,2076823840.0,8044606984.12,,,,,,,,,,,100,294186583.373,0.727,104468000,-1.994934592,27.345,3.014,0.01,安正时尚
1165,SH.603615,2018-06-05 14:02:20,14.23,14.02,False,1065291738.5500001,3415200000.0,,,,,,,,,,,100,89520000.0,0.373,74862385,1.374032704,38.15,2.51,0.01,茶花股份
1166,SH.603040,2018-06-05 14:02:20,42.75,42.23,False,1333800000.0,3394482097.5,,,,,,,,,,,100,116325526.85,1.465,31200000,-0.882934592,29.18,5.546,0.01,新坐标
1167,SH.603330,2018-06-05 14:02:17,33.28,32.38,False,807001728.0,1996800000.0,,,,,,,,,,,100,31680000.0,0.528,24248850,1.602065408,63.03,3.265,0.01,上海天洋
1168,SH.603603,2018-06-05 14:02:11,24.36,24.1,False,5720459165.4,9744243600.0,,,,,,,,,,,100,215605390.0,0.539,234830015,-0.920967296,45.194,7.219,0.01,博天环境
1169,SH.603817,2018-06-05 14:02:05,9.64,9.55,False,1735200000.0,4338000000.0,,,,,,,,,,,100,101250000.0,0.225,180000000,-1.095967296,42.844,3.013,0.01,海峡环保
1170,SH.603955,2018-06-05 14:02:05,30.58,29.87,False,1677670847.1599998,2660460000.0,,,,,,,,,,,100,78909000.0,0.907,54861702,-0.863901888,33.715,2.543,0.01,大千生态
1171,SH.603345,2018-06-05 14:02:20,36.28,35.05,False,4456976232.0,7837931200.0,,,,,,,,,,,100,211719200.0,0.98,122849400,-0.499934592,37.02,4.484,0.01,安井食品
1172,SH.603238,2018-06-05 14:02:14,20.6,20.59,False,618000000.0,2472000000.0,,,,,,,,,,,100,52080000.0,0.434,30000000,-2.024934592,47.465,3.137,0.01,诺邦股份
1173,SH.603138,2018-06-05 14:02:20,38.97,38.03,False,1318199220.0,4183000830.0,,,,,,,,,,,100,57533704.0,0.536,33826000,-0.648967296,72.705,10.688,0.01,海量数据
1174,SH.603388,2018-06-05 14:02:17,15.51,15.44,False,1296636000.0,3192640440.0,,,,,,,,,,,100,94482396.0,0.459,83600000,-0.495967296,33.79,4.082,0.01,元成股份
1175,SH.603578,2018-06-05 14:02:20,27.03,26.97,False,862257000.0,2378640000.0,,,,,,,,,,,100,58432000.0,0.664,31900000,1.540032704,40.707,4.632,0.01,三星新材
1176,SH.603768,2018-06-05 14:02:20,15.8,15.65,False,1107975000.0,3223200000.0,,,,,,,,,,,100,134640000.0,0.66,70125000,-0.256934592,23.939,1.896,0.01,常青股份
1177,SH.603178,2018-06-05 14:02:20,14.03,13.84,False,701500000.0,2852972440.0,,,,,,,,,,,100,90083164.0,0.443,50000000,-0.153967296,31.67,3.388,0.01,圣龙股份
1178,SH.603717,2018-06-05 14:02:14,19.3,18.97,False,1682952280.0,3333333880.0,,,,,,,,,,,100,93436975.6,0.541,87199600,-1.134934592,35.674,2.588,0.01,天域生态
1179,SH.603630,2018-06-05 14:02:17,30.11,28.37,False,1882877663.0,5251184000.0,,,,,,,,,,,100,148937600.0,0.854,62533300,1.415065408,35.257,3.009,0.01,拉芳家化
1180,SH.603665,2018-06-05 14:01:50,31.43,30.96,False,1171422312.62,3143000000.0,,,,,,,,,,,100,72400000.0,0.724,37270834,0.840065408,43.411,3.332,0.01,康隆达
1181,SH.603908,2018-06-05 14:02:17,34.66,34.57,False,798888911.3,2311475400.0,,,,,,,,,,,100,45482580.0,0.682,23049305,-1.614934592,50.821,4.969,0.01,牧高笛
1182,SH.603903,2018-06-05 14:02:20,30.91,30.53,False,2281147985.16,3194115760.0,,,,,,,,,,,100,68615104.0,0.664,73799676,-1.549934592,46.551,4.39,0.01,中持股份
1183,SH.603991,2018-06-05 14:02:08,25.92,25.36,False,1064765554.5600001,1931947148.16,,,,,,,,,,,100,38981803.954,0.523,41078918,1.984032704,49.56,4.128,0.01,至正股份
1184,SH.603811,2018-06-05 14:02:20,30.3,30.2,False,1737099000.0,2581560000.0,,,,,,,,,,,100,72931200.0,0.856,57330000,-1.342934592,35.397,4.181,0.01,诚意药业
1185,SH.603179,2018-06-05 14:02:20,25.83,25.57,False,2410486596.0,5868007740.0,,,,,,,,,,,100,271023354.0,1.193,93321200,1.958032704,21.651,4.13,0.01,新泉股份
1186,SH.603517,2018-06-05 14:02:20,46.88,46.28,False,7674368512.0,19220800000.0,,,,,,,,,,,100,537510000.0,1.311,163702400,-1.964934592,35.758,7.076,0.01,绝味食品
1187,SH.603133,2018-06-05 14:02:20,22.94,22.79,False,2568841731.3,4771520000.0,,,,,,,,,,,100,45760000.0,0.22,111980895,0.025032704,104.272,5.31,0.01,碳元科技
1188,SH.603960,2018-06-05 14:02:20,27.73,27.28,False,1436647708.44,3749096000.0,,,,,,,,,,,100,51646400.0,0.382,51808428,-0.932967296,72.591,8.248,0.01,克来机电
1189,SH.603656,2018-06-05 14:02:11,19.32,18.87,False,1223557392.96,2876392512.0,,,,,,,,,,,100,87691262.4,0.589,63331128,1.350032704,32.801,3.422,0.01,泰禾光电
1192,SH.603041,2018-06-05 14:02:17,19.92,19.5,False,926778000.0000001,1992000000.0000002,,,,,,,,,,,100,44000000.0,0.44,46525000,-1.397934592,45.272,2.769,0.01,美思德
1193,SH.603303,2018-06-05 14:02:20,11.21,10.99,False,1143420000.0,4573680000.0,,,,,,,,,,,100,193800000.0,0.475,102000000,1.617032704,23.6,1.896,0.01,得邦照明
1194,SH.603385,2018-06-05 14:02:20,14.36,14.21,False,3787118671.72,5304532935.84,,,,,,,,,,,100,231242173.944,0.626,263726927,-0.360934592,22.939,1.745,0.01,惠达卫浴
1195,SH.603586,2018-06-05 14:02:20,17.71,17.81,False,1772932408.94,3818594780.0,,,,,,,,,,,100,130880126.0,0.607,100109114,1.587065408,29.176,1.74,0.01,金麒麟
1196,SH.603906,2018-06-05 14:02:17,14.83,14.53,False,1153346896.0,3139807600.0,,,,,,,,,,,100,87228640.0,0.412,77771200,1.595032704,35.995,2.517,0.01,龙蟠科技
1197,SH.603538,2018-06-05 14:02:20,21.45,23.29,False,1599097500.0,2574000000.0,,,,,,,,,,,100,39240000.0,0.327,74550000,0.777065408,65.596,2.289,0.01,美诺华
1198,SH.601366,2018-06-05 14:02:20,10.93,10.78,False,5192057963.68,9405270027.8,,,,,,,,,,,100,437134233.68,0.508,475028176,1.159032704,21.515,2.004,0.01,利群股份
1200,SH.603826,2018-06-05 14:02:23,12.37,12.25,False,2343590165.64,5789160000.0,,,,,,,,,,,100,128232000.0,0.274,189457572,-1.824967296,45.145,5.008,0.01,坤彩科技
1201,SH.603050,2018-06-05 14:02:14,15.84,15.63,False,1272181680.0,2534526720.0,,,,,,,,,,,100,72963648.0,0.456,80314500,1.854032704,34.736,2.576,0.01,科林电气
1202,SH.603078,2018-06-05 14:02:23,45.45,44.5,False,2176002832.5,3817800000.0000005,,,,,,,,,,,100,50652000.0,0.603,47876850,0.201065408,75.373,5.17,0.01,江化微
1204,SH.603225,2018-06-05 14:02:20,21.55,21.29,False,2564450000.0,18162340000.0,,,,,,,,,,,100,1532210400.0,1.818,119000000,-0.680934592,11.853,2.724,0.01,新凤鸣
1208,SH.601200,2018-06-05 14:02:20,17.85,17.59,False,12001113633.6,12540408329.400002,,,,,,,,,,,100,498806157.64,0.71,672331296,-0.695934592,25.14,2.261,0.01,上海环境
1365,SH.603596,2018-06-05 14:02:23,44.8,43.46,False,1830528000.0,18303532800.0,,,,,,,,,,,100,185486694.0,0.454,40860000,-1.887967296,98.678,18.612,0.01,伯特利
1381,SZ.000025,2018-06-05 14:02:24,35.09,34.8,False,9505235344.0,10431611344.000002,,,,,,,,,,,100,78482342.4,0.264,270881600,-1.000967296,132.916,10.652,0.01,特力A
1382,SZ.000055,2018-06-05 14:02:24,6.13,6.1,False,4157968149.9,7255727017.0199995,,,,,,,,,,,100,1175356758.222,0.993,678298230,-1.480967296,6.173,2.178,0.01,方大集团
1383,SZ.000056,2018-06-05 14:02:24,9.73,9.84,False,2783861781.4,11436110430.640001,,,,,,,,,,,100,178652495.936,0.152,286111180,0.260032704,64.013,2.136,0.01,皇庭国际
1384,SZ.000058,2018-06-05 14:02:21,6.16,6.12,False,3314990158.48,7611642493.84,,,,,,,,,,,100,250838218.547,0.203,538147753,1.595,30.344,3.862,0.01,深赛格
1387,SZ.000429,2018-06-05 14:02:24,8.62,8.54,False,4041795802.8799996,18022748806.12,,,,,,,,,,,100,1563922982.248,0.748,468885824,0.184032704,11.524,1.924,0.01,粤高速A
1393,SZ.000726,2018-06-05 14:02:24,11.38,11.4,False,6385891904.780001,10499214299.18,,,,,,,,,,,100,842335909.943,0.913,561150431,-0.602934592,12.464,1.424,0.01,鲁泰A
1394,SZ.000756,2018-06-05 14:02:18,11.9,11.66,False,3656916469.5,5692405709.900001,,,,,,,,,,,100,225782814.712,0.472,307303905,0.962032704,25.211,2.263,0.01,新华制药
1396,SZ.000921,2018-06-05 14:02:24,11.95,11.95,False,10779319026.75,16284568171.499998,,,,,,,,,,,100,2029098075.93,1.489,902035065,0.643032704,8.025,2.42,0.01,海信科龙
1397,SZ.002724,2018-06-05 14:02:24,7.61,7.53,False,2088759719.3300002,4566000000.0,,,,,,,,,,,100,157200000.0,0.262,274475653,-1.324967296,29.045,2.562,0.01,海洋王
1398,SZ.002731,2018-06-05 14:02:21,16.41,16.43,False,2098384984.53,2472658800.0,,,,,,,,,,,100,79107000.0,0.525,127872333,-0.728934592,31.257,2.087,0.01,萃华珠宝
1399,SZ.002732,2018-06-05 14:02:18,24.66,24.44,False,3837621874.5,3880251000.0,,,,,,,,,,,100,118169850.0,0.751,155621325,1.799032704,32.836,4.046,0.01,燕塘乳业
1401,SZ.002734,2018-06-05 14:02:27,24.53,24.08,False,3082236863.31,4040310617.09,,,,,,,,,,,100,145273296.546,0.882,125651727,1.927065408,27.811,2.332,0.01,利民股份
1402,SZ.002735,2018-06-05 14:02:12,33.57,33.3,False,1408345425.0,2827396323.0,,,,,,,,,,,100,36974292.1,0.439,41952500,1.992032704,76.469,5.339,0.01,王子新材
1404,SZ.002737,2018-06-05 14:02:27,23.97,22.99,False,12387186541.619999,13998480000.0,,,,,,,,,,,100,471872000.0,0.808,516778746,1.108032704,29.665,4.436,0.01,葵花药业
1405,SZ.002738,2018-06-05 14:02:24,19.8,19.95,False,2448127935.0,3808035000.0,,,,,,,,,,,100,55004950.0,0.286,123642825,-0.754967296,69.23,5.593,0.01,中矿资源
1407,SZ.002740,2018-06-05 14:02:24,8.28,8.22,False,2347455662.64,2737259565.12,,,,,,,,,,,100,58183295.104,0.176,283509138,0.105032704,47.045,1.881,0.01,爱迪尔
1408,SZ.002741,2018-06-05 14:02:27,20.33,19.2,False,6497548100.2,7608071463.339999,,,,,,,,,,,100,110771724.208,0.296,319603940,-1.258967296,68.682,6.696,0.01,光华科技
1409,SZ.002742,2018-06-05 14:02:27,13.12,13.08,False,3522209080.9599996,5667840000.0,,,,,,,,,,,100,188784000.0,0.437,268461058,-0.946967296,30.022,3.918,0.01,三圣股份
1410,SZ.002743,2018-06-05 14:02:27,8.25,8.18,False,2738677260.0,2781989760.0,,,,,,,,,,,100,73511971.84,0.218,331960880,1.623032704,37.844,1.394,0.01,富煌钢构
1411,SZ.002745,2018-06-05 14:02:27,16.44,16.24,False,8546675721.840001,17371421943.84,,,,,,,,,,,100,701619475.104,0.664,519870786,1.299032704,24.759,2.938,0.01,木林森
1412,SZ.002746,2018-06-05 14:02:27,13.27,12.89,False,3215598223.5699997,4102133085.0699997,,,,,,,,,,,100,117159641.239,0.379,242320891,-1.635934592,35.013,1.908,0.01,仙坛股份
1413,SZ.002747,2018-06-05 14:02:27,13.78,13.51,False,9921897399.96,11554403292.9,,,,,,,,,,,100,98103424.185,0.117,720021582,1.882,117.777,7.321,0.01,埃斯顿
1414,SZ.002748,2018-06-05 14:02:27,11.54,11.75,False,2769600000.0,2769600000.0,,,,,,,,,,,100,97440000.0,0.406,240000000,0.588032704,28.423,2.363,0.01,世龙实业
1415,SZ.002749,2018-06-05 14:02:12,36.14,35.78,False,2971800584.48,4607850000.0,,,,,,,,,,,100,195457500.0,1.533,82230232,-1.487934592,23.574,5.088,0.01,国光股份
1416,SZ.002750,2018-06-05 14:02:18,9.05,8.86,False,3595459350.3,3624525000.0000005,,,,,,,,,,,100,28435500.0,0.071,397288326,1.63,127.464,5.552,0.01,龙津药业
1417,SZ.002751,2018-06-05 14:02:27,40.48,40.37,False,3825247425.12,6258232814.24,,,,,,,,,,,100,51018202.29,0.33,94497219,1.735032704,122.666,6.713,0.01,易尚展示
1418,SZ.002752,2018-06-05 14:02:21,7.72,7.75,False,1314217944.2,6432153606.679999,,,,,,,,,,,100,68320802.558,0.082,170235485,-2.109967296,94.146,3.533,0.01,昇兴股份
1419,SZ.002753,2018-06-05 14:02:27,13.89,13.49,False,2757679041.12,4626969197.37,,,,,,,,,,,100,278484251.188,0.836,198537008,1.214032704,16.614,2.521,0.01,永东股份
1420,SZ.002755,2018-06-05 14:02:24,11.32,11.24,False,1950186960.0,1950186960.0,,,,,,,,,,,100,19467414.0,0.113,172278000,-1.254967296,100.176,3.723,0.01,东方新星
1421,SZ.002756,2018-06-05 14:02:24,21.65,21.35,False,4004112054.35,7793999999.999999,,,,,,,,,,,100,378360000.0,1.051,184947439,1.037065408,20.599,2.248,0.01,永兴特钢
1422,SZ.002757,2018-06-05 14:02:27,33.51,33.8,False,3267018075.75,3720816360.0,,,,,,,,,,,100,117142980.0,1.055,97493825,-0.455934592,31.763,4.119,0.01,南兴装备
1423,SZ.002758,2018-06-05 14:02:27,10.76,10.47,False,1928603925.08,2259600000.0,,,,,,,,,,,100,39690000.0,0.189,179238283,-1.494967296,56.931,3.842,0.01,华通医药
1426,SZ.002761,2018-06-05 14:02:15,35.62,35.68,False,1995863259.5199997,4274399999.9999995,,,,,,,,,,,100,26640000.0,0.222,56032096,1.347032704,160.45,6.313,0.01,多喜爱
1427,SZ.002762,2018-06-05 14:02:27,17.72,16.67,False,1232477831.0,3610981600.0,,,,,,,,,,,100,95369040.0,0.468,69552925,0.535032704,37.863,3.668,0.01,金发拉比
1428,SZ.002763,2018-06-05 14:02:27,12.97,12.78,False,1510486200.0,5042736000.0,,,,,,,,,,,100,227836800.0,0.586,116460000,0.502032704,22.133,2.703,0.01,汇洁股份
1429,SZ.002765,2018-06-05 14:02:00,7.58,7.58,False,1238144109.0,3250379800.0,,,,,,,,,,,100,124354900.0,0.29,163343550,-1.349967296,26.137,2.573,0.01,蓝黛传动
1430,SZ.002766,2018-06-05 14:02:24,13.59,13.57,False,2572636916.07,5731637050.26,,,,,,,,,,,100,149722674.97,0.355,189303673,0.177032704,38.281,3.038,0.01,索菱股份
1431,SZ.002767,2018-06-05 14:02:27,17.97,17.86,False,673875000.0,2695500000.0,,,,,,,,,,,100,45450000.0,0.303,37500000,0.385032704,59.306,3.839,0.01,先锋电子
1432,SZ.002768,2018-06-05 14:02:27,30.44,29.33,False,2648280000.0,8256850000.0,,,,,,,,,,,100,224595000.0,0.828,87000000,-1.968934592,36.763,4.597,0.01,国恩股份
1433,SZ.002769,2018-06-05 14:02:27,16.47,15.85,False,3153259831.3199997,6201179123.759999,,,,,,,,,,,100,68901990.264,0.183,191454756,-0.823967296,90.0,4.745,0.01,普路通
1435,SZ.002771,2018-06-05 14:02:24,17.38,17.06,False,1350904819.0,2808611476.0,,,,,,,,,,,100,64640080.0,0.4,77727550,-0.252967296,43.45,4.299,0.01,真视通
